timestamp,outdoor_temp_c,wind_speed_ms,occupancy,electricity_kwh,gas_kwh,indoor_temp_c,boiler_on,outdoor_temp_c_obs,wind_speed_ms_obs,occupancy_obs,electricity_kwh_obs,gas_kwh_obs,indoor_temp_c_obs
2024-02-29 15:30,8.45,3.14,0,0.0375,0.08,18.792,0,8.358,3.01,0,0.037219,0.07874,18.931
2024-02-29 16:00,8.3,2.78,0,0.0375,0.08,18.715,0,8.093,2.77,0,0.037426,0.079898,18.568
2024-02-29 16:30,7.95,2.43,0,0.0375,0.08,18.635,0,7.813,2.43,0,0.037213,0.079899,18.55
2024-02-29 17:00,7.6,2.08,0,0.0375,0.08,18.553,0,7.515,2.03,0,0.037671,0.079965,18.574
2024-02-29 17:30,6.95,2.1,1,1.3375,12.08,19.267,1,7.32,2.34,1,1.329003,11.967971,19.21
2024-02-29 18:00,6.3,2.11,1,1.4625,12.08,19.98,1,6.635,1.9,1,1.473137,11.951003,19.897
2024-02-29 18:30,5.95,2.33,1,0.1625,2.045532,20.0,1,6.705,2.27,1,0.16275,2.033168,19.989
2024-02-29 19:00,5.6,2.56,1,0.0375,1.890546,20.0,1,5.604,2.26,1,0.037254,1.882287,19.727
2024-02-29 19:30,5.5,2.54,1,0.1625,1.762963,20.0,1,5.404,2.73,1,0.162003,1.77048,20.126
2024-02-29 20:00,5.4,2.53,1,0.1625,1.775829,20.0,1,5.341,3.1,1,0.162604,1.78499,19.999
2024-02-29 20:30,5.1,2.68,1,0.0375,1.954876,20.0,1,4.734,3.08,1,0.037625,1.937964,20.209
2024-02-29 21:00,4.8,2.83,1,2.225,0.08,20.032,0,4.814,2.9,1,2.223744,0.079907,20.165
2024-02-29 21:30,4.65,2.9,1,0.975,0.419176,20.0,1,4.696,4.02,1,0.978592,0.419606,20.104
2024-02-29 22:00,4.5,2.97,1,1.0875,0.852295,20.0,1,4.427,2.4,1,1.095244,0.864773,20.013
2024-02-29 22:30,4.2,3.03,1,2.045833,0.08,20.016,0,4.677,3.87,1,2.050393,0.080602,20.116
2024-02-29 23:00,3.9,3.08,1,0.870833,0.08,19.951,0,4.119,3.19,1,0.867473,0.07864,19.753
2024-02-29 23:30,3.65,3.19,1,2.120833,0.08,19.968,0,4.091,3.3,1,2.140591,0.078933,20.308
2024-03-01 00:00,3.4,3.31,1,0.0375,0.08,19.843,0,3.707,3.66,1,0.037536,0.080074,19.985
2024-03-01 00:30,3.5,3.28,1,1.2875,0.08,19.804,0,3.845,2.39,1,1.294243,0.079956,19.579
2024-03-01 01:00,3.6,3.25,1,0.0375,0.08,19.683,0,3.304,3.72,1,0.037669,0.081119,19.584
2024-03-01 01:30,3.05,3.29,1,0.0375,0.08,19.558,0,3.021,3.38,1,0.037357,0.079924,19.187
2024-03-01 02:00,2.5,3.33,1,0.0375,0.08,19.43,0,2.771,3.53,1,0.037193,0.079408,19.459
2024-03-01 02:30,2.2,3.42,1,0.0375,0.08,19.301,0,2.344,2.83,1,0.037518,0.079282,19.234
2024-03-01 03:00,1.9,3.5,1,0.0375,0.08,19.17,0,2.212,2.69,1,0.037196,0.080329,19.322
2024-03-01 03:30,1.65,3.46,1,0.0375,0.08,19.038,0,1.463,3.11,1,0.037089,0.079202,19.023
2024-03-01 04:00,1.4,3.42,1,0.0375,0.08,18.906,0,1.235,3.74,1,0.037512,0.079389,18.786
2024-03-01 04:30,1.15,3.18,1,0.0375,0.08,18.772,0,0.881,1.91,1,0.037718,0.079591,18.693
2024-03-01 05:00,0.9,2.94,1,0.0375,0.08,18.638,0,0.949,3.45,0,0.03739,0.079379,18.537
2024-03-01 05:30,0.8,3.14,1,0.0375,0.08,18.504,0,0.845,3.27,1,0.037588,0.080495,18.617
2024-03-01 06:00,0.7,3.33,1,0.0375,0.08,18.37,0,0.826,3.61,1,0.037729,0.081142,18.208
2024-03-01 06:30,0.8,3.6,1,0.0375,0.08,18.238,0,1.164,3.47,1,0.037361,0.079329,17.886
2024-03-01 07:00,0.9,3.86,1,0.0375,12.08,18.822,1,0.41,2.92,1,0.036951,12.095579,19.086
2024-03-01 07:30,1.45,4.57,1,0.1625,12.08,19.414,1,1.322,4.5,1,0.160628,12.086482,19.586
2024-03-01 08:00,2.0,5.28,1,1.1,10.937245,20.0,1,2.054,5.09,1,1.098234,10.859209,20.055
2024-03-01 08:30,2.9,5.5,0,0.975,0.08,19.934,0,3.16,5.52,0,0.977609,0.081936,19.901
2024-03-01 09:00,3.8,5.72,0,0.0375,0.08,19.813,0,3.99,5.67,0,0.037716,0.080349,19.837
2024-03-01 09:30,4.25,6.79,0,0.0375,0.08,19.697,0,4.48,7.06,0,0.037829,0.080019,19.778
2024-03-01 10:00,4.7,7.86,0,0.0375,0.08,19.584,0,4.995,7.02,0,0.03735,0.080432,19.547
2024-03-01 10:30,4.1,7.64,0,0.0375,0.08,19.468,0,3.817,6.85,0,0.037562,0.079417,19.406
2024-03-01 11:00,3.5,7.42,0,0.0375,0.08,19.349,0,3.34,7.9,0,0.037765,0.079123,19.31
2024-03-01 11:30,3.4,7.29,0,0.0375,0.08,19.229,0,3.913,7.87,0,0.037345,0.079621,19.343
2024-03-01 12:00,3.3,7.17,0,0.0375,0.08,19.11,0,3.067,7.58,0,0.037161,0.081152,18.914
2024-03-01 12:30,4.15,5.64,0,0.0375,0.08,18.998,0,3.951,5.82,0,0.037484,0.079938,19.078
2024-03-01 13:00,5.0,4.11,0,0.0375,0.08,18.893,0,4.841,4.51,0,0.037705,0.079431,19.312
2024-03-01 13:30,5.35,3.65,0,0.0375,0.08,18.792,0,5.031,4.02,0,0.03742,0.079263,19.076
2024-03-01 14:00,5.7,3.19,0,0.0375,0.08,18.694,0,5.482,2.94,0,0.037332,0.079631,18.765
2024-03-01 14:30,5.75,3.75,0,0.0375,0.08,18.598,0,5.592,3.97,0,0.03739,0.080431,18.585
2024-03-01 15:00,5.8,4.31,0,0.0375,0.08,18.502,0,5.478,4.9,0,0.037482,0.080785,18.652
2024-03-01 15:30,5.8,4.24,0,0.0375,0.08,18.407,0,5.7,5.48,0,0.037493,0.079478,18.331
2024-03-01 16:00,5.8,4.17,0,0.0375,0.08,18.313,0,6.37,3.45,0,0.037448,0.080663,18.198
2024-03-01 16:30,5.5,3.9,0,0.0375,0.08,18.218,0,5.945,4.51,0,0.037583,0.080073,18.076
2024-03-01 17:00,5.2,3.64,0,0.0375,0.08,18.121,0,5.64,3.46,1,0.037221,0.079741,18.463
2024-03-01 17:30,4.55,3.82,1,0.0375,12.08,18.733,1,5.044,4.31,1,0.037121,12.164289,18.864
2024-03-01 18:00,3.9,4.0,1,0.0375,12.08,19.336,1,3.774,3.93,1,0.037479,12.149139,18.992
2024-03-01 18:30,3.4,3.56,1,0.0375,12.08,19.931,1,4.002,3.36,1,0.037892,12.259204,19.732
2024-03-01 19:00,2.9,3.11,1,1.2875,1.990782,20.0,1,2.865,4.07,1,1.28662,1.985117,19.713
2024-03-01 19:30,2.4,3.0,1,1.0875,1.122478,20.0,1,2.408,3.37,1,1.094229,1.136079,20.039
2024-03-01 20:00,1.9,2.89,1,0.0375,2.366583,20.0,1,2.077,1.91,1,0.037535,2.391872,19.749
2024-03-01 20:30,1.45,2.47,1,0.1625,2.284029,20.0,1,1.565,2.11,1,0.162921,2.273147,20.019
2024-03-01 21:00,1.0,2.06,1,1.0875,1.3026,20.0,1,1.366,1.68,0,1.088199,1.282449,20.146
2024-03-01 21:30,0.95,2.07,1,0.0375,2.488808,20.0,1,0.446,2.23,1,0.037472,2.46457,20.214
2024-03-01 22:00,0.9,2.08,1,1.4125,0.950297,20.0,1,0.85,1.95,0,1.420537,0.965578,20.046
2024-03-01 22:30,0.45,2.07,1,0.2875,2.272238,20.0,1,0.591,1.91,1,0.288676,2.283053,19.966
2024-03-01 23:00,0.0,2.06,1,0.0375,0.08,19.849,0,0.25,2.13,1,0.037466,0.079616,20.145
2024-03-01 23:30,0.45,1.82,1,0.0375,0.08,19.703,0,0.2,1.13,1,0.037452,0.081748,19.685
2024-03-02 00:00,0.9,1.58,1,1.2875,0.08,19.646,0,0.963,1.89,1,1.28529,0.080373,19.666
2024-03-02 00:30,0.0,2.08,1,0.0375,0.08,19.498,0,-0.184,1.96,1,0.03725,0.079766,19.109
2024-03-02 01:00,-0.9,2.58,1,0.0375,0.08,19.344,0,-0.841,2.13,1,0.037671,0.079844,19.574
2024-03-02 01:30,-0.55,2.19,1,0.0375,0.08,19.194,0,-0.824,2.27,1,0.037633,0.079124,18.93
2024-03-02 02:00,-0.2,1.81,1,1.2875,0.08,19.132,0,-0.635,2.08,1,1.278776,0.079848,19.322
2024-03-02 02:30,-0.9,1.86,1,0.0375,0.08,18.981,0,-0.897,1.1,1,0.037547,0.080685,18.677
2024-03-02 03:00,-1.6,1.92,1,0.0375,0.08,18.826,0,-1.567,2.27,1,0.036999,0.079902,18.74
2024-03-02 03:30,-1.15,1.74,1,0.0375,0.08,18.676,0,-1.125,3.04,0,0.037655,0.080419,18.929
2024-03-02 04:00,-0.7,1.56,1,0.0375,0.08,18.53,0,-0.664,1.31,1,0.0377,0.081315,18.463
2024-03-02 04:30,0.25,1.67,1,0.0375,0.08,18.393,0,0.343,1.38,1,0.037506,0.078789,18.004
2024-03-02 05:00,1.2,1.78,1,0.0375,0.08,18.263,0,1.411,1.74,1,0.037384,0.078983,18.298
2024-03-02 05:30,1.2,1.53,1,0.0375,0.08,18.135,0,1.319,2.0,1,0.037285,0.07885,18.26
2024-03-02 06:00,1.2,1.28,1,0.0375,0.08,18.008,0,1.155,2.27,1,0.037335,0.080096,18.01
2024-03-02 06:30,1.45,1.67,1,0.0375,0.08,17.884,0,1.291,2.0,1,0.03798,0.079833,17.777
2024-03-02 07:00,1.7,2.06,1,0.0375,12.08,18.477,1,2.344,1.73,1,0.037292,11.928378,18.298
2024-03-02 07:30,1.8,2.28,1,0.0375,12.08,19.065,1,2.791,1.41,1,0.03797,11.904277,18.937
2024-03-02 08:00,1.9,2.5,1,0.0375,12.08,19.65,1,1.668,1.85,1,0.037705,12.35447,19.489
2024-03-02 08:30,2.05,2.83,1,0.1625,0.08,19.526,0,2.214,3.13,1,0.161483,0.080283,19.81
2024-03-02 09:00,2.2,3.17,1,0.0375,0.08,19.396,0,2.381,2.95,1,0.037554,0.079116,19.418
2024-03-02 09:30,3.05,3.9,1,0.0375,0.08,19.274,0,2.944,3.53,1,0.037315,0.079623,19.061
2024-03-02 10:00,3.9,4.64,1,0.0375,0.08,19.159,0,4.074,4.86,1,0.037353,0.081446,19.486
2024-03-02 10:30,4.5,4.76,1,0.0375,0.08,19.049,0,4.34,4.51,0,0.037364,0.079698,18.93
2024-03-02 11:00,5.1,4.89,1,0.0375,0.08,18.945,0,4.872,5.22,1,0.03756,0.078846,18.994
2024-03-02 11:30,5.3,5.28,1,0.0375,0.08,18.843,0,5.858,4.81,1,0.03753,0.079827,18.492
2024-03-02 12:00,5.5,5.67,1,1.0875,0.08,18.813,0,5.752,5.79,1,1.091394,0.078209,18.71
2024-03-02 12:30,6.0,5.83,1,0.0375,0.08,18.718,0,5.758,5.11,1,0.037631,0.078362,18.537
2024-03-02 13:00,6.5,6.0,1,0.0375,0.08,18.627,0,6.326,6.44,0,0.037575,0.079858,18.578
2024-03-02 13:30,6.2,4.99,1,0.1625,0.08,18.542,0,5.805,5.1,1,0.163194,0.07968,18.642
2024-03-02 14:00,5.9,3.97,1,0.0375,0.08,18.448,0,5.89,3.97,1,0.037495,0.080854,18.467
2024-03-02 14:30,6.45,4.51,1,0.1625,0.08,18.367,0,6.494,3.99,1,0.161677,0.079954,18.281
2024-03-02 15:00,7.0,5.06,1,0.1625,0.08,18.291,0,6.748,6.17,1,0.16251,0.079152,18.483
2024-03-02 15:30,6.9,5.03,1,0.0375,0.08,18.206,0,6.8,4.32,1,0.037446,0.07911,18.107
2024-03-02 16:00,6.8,5.0,1,0.0375,0.08,18.122,0,6.839,5.29,1,0.037424,0.080033,17.847
2024-03-02 16:30,6.35,4.69,1,0.1625,0.08,18.042,0,6.042,5.18,1,0.16337,0.081991,18.132
2024-03-02 17:00,5.9,4.39,1,1.0875,0.08,18.022,0,5.64,3.18,1,1.080762,0.080156,17.792
2024-03-02 17:30,5.05,4.03,1,0.1625,12.08,18.648,1,5.51,5.12,1,0.161744,12.231368,18.466
2024-03-02 18:00,4.2,3.67,1,0.0375,12.08,19.253,1,4.146,3.9,1,0.037521,11.972975,19.44
2024-03-02 18:30,3.8,3.24,1,0.0375,12.08,19.851,1,4.489,2.83,1,0.03721,12.105945,19.945
2024-03-02 19:00,3.4,2.81,1,1.2875,3.246219,20.0,1,3.546,2.88,1,1.293581,3.199319,19.806
2024-03-02 19:30,3.3,2.78,1,2.275,0.08,20.024,0,3.325,3.42,1,2.274374,0.080806,19.916
2024-03-02 20:00,3.2,2.75,1,2.275,0.08,20.048,0,3.196,2.73,1,2.26442,0.079699,19.94
2024-03-02 20:30,3.4,3.71,1,0.0375,1.380529,20.0,1,3.814,3.25,1,0.037575,1.35444,19.75
2024-03-02 21:00,3.6,4.67,1,0.0375,2.147863,20.0,1,3.697,4.53,1,0.03737,2.160928,19.981
2024-03-02 21:30,3.6,4.46,1,0.0375,2.147863,20.0,1,3.527,4.54,1,0.037462,2.127794,20.247
2024-03-02 22:00,3.6,4.25,1,0.0375,2.147863,20.0,1,3.518,4.28,1,0.037739,2.143536,19.618
2024-03-02 22:30,3.15,3.79,1,1.808333,0.216059,20.0,1,2.636,3.56,1,1.809904,0.215369,19.912
2024-03-02 23:00,2.7,3.33,1,1.808333,0.08,19.988,0,2.629,3.0,1,1.804203,0.078991,19.964
2024-03-02 23:30,2.8,3.29,1,0.870833,0.08,19.915,0,2.615,3.12,1,0.872926,0.079534,19.985
2024-03-03 00:00,2.9,3.25,1,0.0375,0.08,19.787,0,2.627,4.66,1,0.037185,0.07883,19.601
2024-03-03 00:30,3.2,3.14,1,0.0375,0.08,19.663,0,2.936,2.73,1,0.037428,0.080731,19.566
2024-03-03 01:00,3.5,3.03,1,0.0375,0.08,19.542,0,3.268,3.2,1,0.03747,0.081716,19.835
2024-03-03 01:30,2.95,2.57,1,0.0375,0.08,19.417,0,2.72,2.43,1,0.037635,0.080877,19.251
2024-03-03 02:00,2.4,2.11,1,0.0375,0.08,19.289,0,1.855,2.81,1,0.037503,0.079404,19.18
2024-03-03 02:30,2.15,2.17,1,0.0375,0.08,19.161,0,1.58,2.08,1,0.037703,0.081201,18.882
2024-03-03 03:00,1.9,2.22,1,0.0375,0.08,19.031,0,1.868,2.83,1,0.037368,0.079142,19.069
2024-03-03 03:30,1.15,2.08,1,0.0375,0.08,18.897,0,1.225,1.83,1,0.037673,0.078148,18.964
2024-03-03 04:00,0.4,1.94,1,0.0375,0.08,18.758,0,0.845,1.89,1,0.037529,0.079036,18.858
2024-03-03 04:30,-0.3,2.04,1,0.0375,0.08,18.614,0,-0.485,2.04,0,0.037588,0.080819,18.454
2024-03-03 05:00,-1.0,2.14,1,0.0375,0.08,18.467,0,-0.683,2.7,1,0.037445,0.080032,18.268
2024-03-03 05:30,-1.0,1.85,1,0.0375,0.08,18.32,0,-0.431,1.53,1,0.037486,0.080165,18.132
2024-03-03 06:00,-1.0,1.56,1,0.0375,0.08,18.175,0,-1.392,1.67,1,0.037599,0.080425,18.331
2024-03-03 06:30,-1.55,1.94,1,1.2875,0.08,18.11,0,-1.485,1.55,1,1.289746,0.080655,18.331
2024-03-03 07:00,-2.1,2.33,1,0.0375,12.08,18.672,1,-2.61,1.95,1,0.037486,11.967079,18.737
2024-03-03 07:30,-0.95,1.89,1,0.0375,12.08,19.238,1,-0.838,1.83,1,0.037292,12.17752,19.053
2024-03-03 08:00,0.2,1.44,1,1.0875,12.08,19.879,1,0.039,1.26,1,1.080284,11.91353,20.127
2024-03-03 08:30,1.0,1.07,1,0.1625,0.08,19.745,0,0.914,0.25,1,0.163125,0.078514,19.44
2024-03-03 09:00,1.8,0.69,1,0.1625,0.08,19.619,0,1.78,1.16,1,0.162457,0.080711,19.555
2024-03-03 09:30,2.65,0.57,1,0.0375,0.08,19.491,0,2.732,0.68,1,0.037731,0.080503,19.38
2024-03-03 10:00,3.5,0.44,1,0.0375,0.08,19.371,0,3.728,1.3,1,0.037452,0.07962,19.454
2024-03-03 10:30,4.55,0.33,1,0.0375,0.08,19.26,0,4.396,0.02,1,0.037531,0.079913,19.228
2024-03-03 11:00,5.6,0.22,1,1.5375,0.08,19.259,0,5.637,0.76,1,1.525688,0.079966,19.322
2024-03-03 11:30,6.2,0.33,1,0.0375,0.08,19.161,0,5.914,0.74,0,0.037181,0.080616,18.583
2024-03-03 12:00,6.8,0.44,1,0.0375,0.08,19.069,0,6.525,0.0,1,0.037362,0.079727,19.079
2024-03-03 12:30,6.9,0.51,1,0.0375,0.08,18.978,0,6.141,1.03,1,0.037778,0.079518,18.781
2024-03-03 13:00,7.0,0.58,1,0.0375,0.08,18.889,0,7.084,0.46,1,0.037659,0.079972,18.927
2024-03-03 13:30,7.25,0.43,1,1.0875,0.08,18.873,0,7.163,0.55,1,1.097076,0.080452,18.834
2024-03-03 14:00,7.5,0.28,1,0.0375,0.08,18.788,0,7.664,0.0,1,0.037408,0.08032,18.791
2024-03-03 14:30,7.6,0.5,1,0.0375,0.08,18.705,0,7.115,0.52,1,0.037184,0.081711,19.181
2024-03-03 15:00,7.7,0.72,1,0.1625,0.08,18.632,0,7.544,0.46,1,0.163046,0.080606,18.771
2024-03-03 15:30,7.7,0.67,1,1.2875,0.08,18.634,0,7.689,0.93,1,1.28427,0.079979,18.859
2024-03-03 16:00,7.7,0.61,1,0.0375,0.08,18.553,0,8.12,0.93,1,0.037314,0.080387,18.58
2024-03-03 16:30,7.25,0.76,1,0.0375,0.08,18.469,0,7.232,0.93,1,0.037418,0.078972,18.257
2024-03-03 17:00,6.8,0.92,1,0.1625,0.08,18.391,0,6.544,1.9,1,0.162363,0.080757,18.838
2024-03-03 17:30,6.2,1.31,1,0.0375,12.08,19.014,1,6.447,1.48,1,0.03762,12.107282,18.649
2024-03-03 18:00,5.6,1.69,1,0.975,12.08,19.69,1,5.635,1.8,1,0.98252,11.974338,19.929
2024-03-03 18:30,5.55,1.44,1,0.975,6.012419,20.0,1,5.658,0.27,1,0.978045,6.05164,19.667
2024-03-03 19:00,5.5,1.19,1,0.0375,1.903412,20.0,1,5.547,1.14,1,0.037558,1.913127,20.049
2024-03-03 19:30,4.75,1.5,1,0.0375,1.999906,20.0,1,4.511,1.63,1,0.037456,1.992168,19.561
2024-03-03 20:00,4.0,1.81,1,0.0375,2.0964,20.0,1,3.965,2.84,1,0.037514,2.086827,20.249
2024-03-03 20:30,3.5,1.75,1,0.0375,2.160729,20.0,1,3.287,1.59,1,0.037346,2.190612,20.217
2024-03-03 21:00,3.0,1.69,1,0.0375,2.225058,20.0,1,2.518,1.1,1,0.037668,2.231557,19.76
2024-03-03 21:30,1.95,1.81,1,0.0375,2.36015,20.0,1,1.854,2.06,1,0.037448,2.34533,19.868
2024-03-03 22:00,0.9,1.92,1,0.0375,2.495241,20.0,1,0.976,1.79,1,0.037225,2.469093,19.737
2024-03-03 22:30,0.45,1.74,1,0.0375,2.553137,20.0,1,0.217,1.11,1,0.037709,2.552236,20.238
2024-03-03 23:00,0.0,1.56,1,0.0375,0.08,19.849,0,-0.048,0.35,1,0.037357,0.079372,19.859
2024-03-03 23:30,-0.45,1.62,1,0.0375,0.08,19.697,0,-0.569,1.72,1,0.037591,0.080941,19.769
2024-03-04 00:00,-0.9,1.69,1,0.0375,0.08,19.541,0,-0.814,1.66,1,0.037736,0.079889,19.657
2024-03-04 00:30,-0.7,1.76,1,0.0375,0.08,19.389,0,-1.163,2.82,1,0.037629,0.081406,19.565
2024-03-04 01:00,-0.5,1.83,1,0.0375,0.08,19.239,0,-0.275,1.39,1,0.037629,0.078226,19.087
2024-03-04 01:30,-1.15,2.08,1,0.0375,0.08,19.086,0,-1.312,1.49,1,0.037363,0.079338,19.299
2024-03-04 02:00,-1.8,2.33,1,0.0375,0.08,18.928,0,-1.859,1.27,1,0.037593,0.080297,19.327
2024-03-04 02:30,-1.9,1.96,1,0.0375,0.08,18.771,0,-2.305,1.96,1,0.037358,0.080069,18.809
2024-03-04 03:00,-2.0,1.58,1,0.0375,0.08,18.615,0,-1.893,1.36,1,0.037627,0.081079,18.553
2024-03-04 03:30,-1.75,1.54,1,0.0375,0.08,18.462,0,-1.964,1.9,1,0.037373,0.081103,18.284
2024-03-04 04:00,-1.5,1.5,1,0.0375,0.08,18.311,0,-1.126,1.51,1,0.037655,0.0799,17.905
2024-03-04 04:30,-1.25,1.47,1,0.0375,0.08,18.164,0,-1.021,2.06,1,0.037526,0.078948,18.15
2024-03-04 05:00,-1.0,1.44,1,0.0375,0.08,18.02,0,-1.116,1.79,0,0.037687,0.081372,17.873
2024-03-04 05:30,-1.0,1.47,1,1.2875,0.08,17.96,0,-1.192,1.01,1,1.287219,0.080367,17.868
2024-03-04 06:00,-1.0,1.5,1,0.0375,0.08,17.818,0,-1.146,0.97,1,0.037655,0.079542,17.727
2024-03-04 06:30,-1.15,1.67,1,0.0375,0.08,17.675,0,-1.304,2.31,1,0.037418,0.080054,17.802
2024-03-04 07:00,-1.3,1.83,1,0.0375,12.08,18.246,1,-1.001,1.56,1,0.037595,12.176147,18.365
2024-03-04 07:30,-0.7,2.03,1,0.0375,12.08,18.818,1,-0.443,2.38,1,0.037386,12.103656,18.718
2024-03-04 08:00,-0.1,2.22,1,0.0375,12.08,19.389,1,-0.322,1.68,1,0.03759,12.160523,19.798
2024-03-04 08:30,1.3,2.22,0,0.0375,0.08,19.253,0,1.595,3.04,0,0.037411,0.080405,19.396
2024-03-04 09:00,2.7,2.22,0,0.0375,0.08,19.129,0,2.722,1.44,0,0.037308,0.08035,19.107
2024-03-04 09:30,3.8,2.53,0,0.0375,0.08,19.014,0,3.629,1.74,0,0.037691,0.07898,18.588
2024-03-04 10:00,4.9,2.83,0,0.0375,0.08,18.909,0,5.181,2.96,0,0.037487,0.08096,18.755
2024-03-04 10:30,5.95,3.28,0,0.0375,0.08,18.812,0,5.648,3.56,0,0.037573,0.079238,18.533
2024-03-04 11:00,7.0,3.72,0,0.0375,0.08,18.724,0,7.232,3.82,0,0.037674,0.078994,18.928
2024-03-04 11:30,7.75,4.76,0,0.0375,0.08,18.643,0,8.213,5.6,0,0.037684,0.080664,18.336
2024-03-04 12:00,8.5,5.81,0,0.0375,0.08,18.568,0,8.325,6.11,0,0.03772,0.079157,18.176
2024-03-04 12:30,8.7,6.11,0,0.0375,0.08,18.495,0,8.556,5.51,0,0.037437,0.079969,18.52
2024-03-04 13:00,8.9,6.42,0,0.0375,0.08,18.424,0,8.912,6.18,0,0.037439,0.079904,18.362
2024-03-04 13:30,9.1,6.56,0,0.0375,0.08,18.355,0,9.339,7.2,1,0.037766,0.080138,18.235
2024-03-04 14:00,9.3,6.69,0,0.0375,0.08,18.288,0,9.9,6.2,0,0.037361,0.079301,18.407
2024-03-04 14:30,9.4,6.39,0,0.0375,0.08,18.222,0,9.083,6.6,0,0.037031,0.079679,18.618
2024-03-04 15:00,9.5,6.08,0,0.0375,0.08,18.158,0,9.497,5.22,0,0.037409,0.080166,18.122
2024-03-04 15:30,9.6,5.92,0,0.0375,0.08,18.095,0,9.781,5.31,0,0.03731,0.080194,18.157
2024-03-04 16:00,9.7,5.75,0,0.0375,0.08,18.033,0,9.805,6.14,0,0.037445,0.081075,17.684
2024-03-04 16:30,9.3,5.58,0,0.0375,0.08,17.969,0,9.194,6.2,0,0.037698,0.080899,17.84
2024-03-04 17:00,8.9,5.42,0,0.0375,0.08,17.902,0,9.289,4.66,0,0.037633,0.079339,17.995
2024-03-04 17:30,8.45,5.79,1,3.2875,12.08,18.763,1,8.177,4.73,1,3.258889,12.060171,18.679
2024-03-04 18:00,8.0,6.17,1,2.0375,12.08,19.531,1,8.247,6.83,1,2.034177,12.06732,19.679
2024-03-04 18:30,8.15,6.6,1,0.1625,9.241694,20.0,1,7.928,7.36,1,0.162663,9.251295,20.0
2024-03-04 19:00,8.3,7.03,1,0.0375,1.543169,20.0,1,8.759,6.71,1,0.037566,1.557696,20.012
2024-03-04 19:30,8.1,7.33,1,0.0375,1.5689,20.0,1,8.081,7.03,1,0.037377,1.569593,20.245
2024-03-04 20:00,7.9,7.64,1,2.4625,0.08,20.072,0,7.945,8.42,1,2.455588,0.079844,19.755
2024-03-04 20:30,7.5,7.69,1,0.0375,0.445271,20.0,1,7.77,8.1,1,0.037786,0.449777,20.084
2024-03-04 21:00,7.1,7.75,1,0.0375,1.697559,20.0,1,6.788,7.64,1,0.037517,1.658058,20.078
2024-03-04 21:30,6.85,7.72,1,1.2125,0.409499,20.0,1,6.704,6.73,1,1.208128,0.400843,19.996
2024-03-04 22:00,6.6,7.69,1,1.3375,0.301214,20.0,1,6.312,6.77,1,1.3402,0.298382,19.996
2024-03-04 22:30,6.35,7.56,1,1.4625,0.192929,20.0,1,5.994,6.87,1,1.451131,0.195674,19.827
2024-03-04 23:00,6.1,7.42,1,0.0375,0.08,19.896,0,6.121,7.11,1,0.037503,0.081014,19.99
2024-03-04 23:30,6.05,7.11,1,0.0375,0.08,19.793,0,6.019,7.43,1,0.03748,0.080137,19.663
2024-03-05 00:00,6.0,6.81,1,0.0375,0.08,19.69,0,6.063,7.49,1,0.037284,0.07976,19.872
2024-03-05 00:30,6.05,6.25,1,0.0375,0.08,19.588,0,5.999,6.57,1,0.037783,0.08084,19.676
2024-03-05 01:00,6.1,5.69,1,0.0375,0.08,19.487,0,5.968,4.87,1,0.03796,0.080245,19.291
2024-03-05 01:30,5.95,5.36,1,0.0375,0.08,19.386,0,5.983,5.05,1,0.037341,0.079276,19.578
2024-03-05 02:00,5.8,5.03,1,0.0375,0.08,19.284,0,6.442,5.07,1,0.037721,0.080688,19.249
2024-03-05 02:30,5.7,4.61,1,0.0375,0.08,19.183,0,6.212,4.2,1,0.037355,0.07925,19.302
2024-03-05 03:00,5.6,4.19,1,0.0375,0.08,19.081,0,5.455,4.19,1,0.037179,0.080764,18.926
2024-03-05 03:30,5.5,3.89,1,0.0375,0.08,18.98,0,5.207,3.67,1,0.037763,0.078897,18.434
2024-03-05 04:00,5.4,3.58,1,0.0375,0.08,18.879,0,5.475,3.32,1,0.037185,0.081455,18.72
2024-03-05 04:30,5.3,3.31,1,0.0375,0.08,18.777,0,5.475,3.79,1,0.037833,0.080587,18.876
2024-03-05 05:00,5.2,3.03,1,0.0375,0.08,18.676,0,5.318,3.69,1,0.037587,0.079699,18.551
2024-03-05 05:30,5.15,2.58,1,0.0375,0.08,18.575,0,5.512,2.25,0,0.037268,0.079368,18.633
2024-03-05 06:00,5.1,2.14,1,0.0375,0.08,18.474,0,5.49,2.89,0,0.037476,0.080903,18.493
2024-03-05 06:30,5.05,2.03,1,1.2875,0.08,18.457,0,4.742,0.59,1,1.275706,0.078973,18.563
2024-03-05 07:00,5.0,1.92,1,0.0375,12.08,19.071,1,4.616,1.98,1,0.037367,12.021695,19.005
2024-03-05 07:30,5.25,2.17,1,1.4125,12.08,19.773,1,5.042,1.76,1,1.420354,12.040369,19.817
2024-03-05 08:00,5.5,2.42,1,0.0375,5.684581,20.0,1,4.96,2.37,1,0.037552,5.661802,19.839
2024-03-05 08:30,5.95,2.47,0,0.0375,0.08,19.895,0,6.009,1.31,0,0.037616,0.079151,20.052
2024-03-05 09:00,6.4,2.53,0,0.0375,0.08,19.794,0,6.451,2.31,0,0.037538,0.079025,19.777
2024-03-05 09:30,6.8,2.38,0,0.0375,0.08,19.697,0,7.06,2.46,0,0.037391,0.080565,19.314
